,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0105.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0105.xml,2,1,1,σεουη,grc,0,,,,,
2,2,zoor0105.xml,3,2,2,ρῖνα,grc,0,,,,,
3,3,zoor0105.xml,4,2,2,παύλου,grc,0,,,,,
4,4,zoor0105.xml,5,2,2,παυ,grc,0,,,,,
5,5,zoor0105.xml,6,3,3,σαμένη,grc,0,,,,,
6,6,zoor0105.xml,7,3,3,μετὰ,grc,0,,,,,
7,7,zoor0105.xml,8,3,3,κα,grc,0,,,,,
8,8,zoor0105.xml,9,4,4,λοῦ,grc,0,,,,,
9,9,zoor0105.xml,10,4,4,ὀνόματος,grc,0,,,,,
10,10,zoor0105.xml,11,5,5,ἐτῶν,grc,0,,,,,
11,11,zoor0105.xml,12,5,5,ιεʹ,grc,0,,,,,
12,12,zoor0105.xml,13,6,6,ἔτους,grc,0,,,,,
13,13,zoor0105.xml,14,6,6,τηʹ,grc,0,,,,,
14,14,zoor0105.xml,15,7,7,μηνὸς,grc,0,,,,,
15,15,zoor0105.xml,16,7,7,ἀπελλαίου,grc,0,,,,,
16,16,zoor0105.xml,17,7,7,ειʹ,grc,0,,,,,
17,17,zoor0105.xml,18,8,8,ἡμέρᾳ,grc,0,,,,,
18,18,zoor0105.xml,19,8,8,κυρίου,grc,0,,,,,
19,19,zoor0105.xml,20,8,8,δε,grc,0,,,,,
20,20,zoor0105.xml,21,8,8,υτέρᾳ,grc,0,,,,,
21,21,zoor0105.xml,22,9,9,θάρσει,grc,0,,,,,
22,22,zoor0105.xml,23,9,9,ουδεὶς,grc,0,,,,,
23,23,zoor0105.xml,24,9,9,ἀθά,grc,0,,,,,
24,24,zoor0105.xml,25,10,10,νατος,grc,0,,,,,
