,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0091.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0091.xml,2,1,1,6,arc,0,,,,,
2,2,idum0091.xml,3,1,1,לאב,arc,0,,,,,
3,3,idum0091.xml,4,1,1,ד,arc,0,,,,,
4,4,idum0091.xml,4,1,1,ר,arc,0,,,,,
5,5,idum0091.xml,5,1,1,הנו,arc,0,,,,,
6,6,idum0091.xml,6,1,1,לבני,arc,0,,,,,
7,7,idum0091.xml,7,1,1,גי,arc,0,,,,,
8,8,idum0091.xml,8,2,2,שס,arc,0,,,,,
9,9,idum0091.xml,9,2,2,25,arc,0,,,,,
10,10,idum0091.xml,10,2,2,עליד,arc,0,,,,,
11,11,idum0091.xml,11,2,2,רעימרן,arc,0,,,,,
12,12,idum0091.xml,12,3,3,וקסעדרבשושם,arc,0,,,,,
