,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0115.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0115.xml,2,1,1,σιλουανοῦ,grc,0,,,,,
2,2,zoor0115.xml,3,2,2,οὔδι,grc,0,,,,,
3,3,zoor0115.xml,4,2,2,ἀναπαυσάμενος,grc,0,,,,,
4,4,zoor0115.xml,5,3,3,μετὰ,grc,0,,,,,
5,5,zoor0115.xml,6,3,3,καλοῦ,grc,0,,,,,
6,6,zoor0115.xml,7,3,3,ὀνόματος,grc,0,,,,,
7,7,zoor0115.xml,8,3,3,καὶ,grc,0,,,,,
8,8,zoor0115.xml,9,3,3,καλῆς,grc,0,,,,,
9,9,zoor0115.xml,10,3,4,πίστεως,grc,0,,,,,
10,10,zoor0115.xml,11,4,4,ἐτῶν,grc,0,,,,,
11,11,zoor0115.xml,12,4,4,κεʹ,grc,0,,,,,
12,12,zoor0115.xml,13,5,5,ἔτους,grc,0,,,,,
13,13,zoor0115.xml,14,5,5,τβιʹ,grc,0,,,,,
14,14,zoor0115.xml,15,6,6,μηνὸς,grc,0,,,,,
15,15,zoor0115.xml,16,6,6,δαισίου,grc,0,,,,,
16,16,zoor0115.xml,17,6,6,γιʹ,grc,0,,,,,
17,17,zoor0115.xml,18,7,7,ἡμέρᾳ,grc,0,,,,,
18,18,zoor0115.xml,19,7,7,κυρίου,grc,0,,,,,
19,19,zoor0115.xml,20,7,7,ζʹ,grc,0,,,,,
20,20,zoor0115.xml,21,8,8,θάρσει,grc,0,,,,,
21,21,zoor0115.xml,22,8,8,σιλουανέ,grc,0,,,,,
22,22,zoor0115.xml,23,8,8,ουδεὶς,grc,0,,,,,
23,23,zoor0115.xml,24,8,8,ἀθάνατος,grc,0,,,,,
