,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,huld0001.xml,1,2,3,εὐλογία,grc,0,,,,,
1,1,huld0001.xml,2,3,3,τῷ,grc,0,,,,,
2,2,huld0001.xml,3,4,4,λαῷ,grc,0,,,,,
