,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0006.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0006.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0006.xml,3,2,2,ὀλεφου,grc,0,,,,,
3,3,zoor0006.xml,4,3,3,βουέσθα,grc,0,,,,,
4,4,zoor0006.xml,5,4,4,ἀποθανόν,grc,0,,,,,
5,5,zoor0006.xml,6,5,5,τα,grc,0,,,,,
6,6,zoor0006.xml,7,5,5,ἐν,grc,0,,,,,
7,7,zoor0006.xml,8,5,5,ἔτει,grc,0,,,,,
8,8,zoor0006.xml,9,5,5,σμʹ,grc,0,,,,,
9,9,zoor0006.xml,10,6,6,μηνὶ,grc,0,,,,,
10,10,zoor0006.xml,11,6,6,γοργιαιῳ,grc,0,,,,,
