,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0514.xml,1,1,1,עי,arc,0,,,,,
1,1,idum0514.xml,2,1,1,דר,arc,0,,,,,
2,2,idum0514.xml,3,1,1,ו,arc,0,,,,,
3,3,idum0514.xml,4,1,1,קמח,arc,0,,,,,
4,4,idum0514.xml,5,1,1,ס,arc,0,,,,,
5,5,idum0514.xml,6,2,2,י,arc,0,,,,,
6,6,idum0514.xml,7,2,2,ב,arc,0,,,,,
7,7,idum0514.xml,8,3,3,עי,arc,0,,,,,
8,8,idum0514.xml,9,3,3,דר,arc,0,,,,,
9,9,idum0514.xml,10,3,3,ו,arc,0,,,,,
10,10,idum0514.xml,11,3,3,קמח,arc,0,,,,,
11,11,idum0514.xml,12,4,4,ס,arc,0,,,,,
12,12,idum0514.xml,13,4,4,ק,arc,0,,,,,
