,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0142.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0142.xml,2,2,2,εἷς,grc,0,,,,,
2,2,zoor0142.xml,3,2,2,θεός,grc,0,,,,,
3,3,zoor0142.xml,4,2,2,μνημεῖον,grc,0,,,,,
4,4,zoor0142.xml,5,2,2,σάβα,grc,0,,,,,
5,5,zoor0142.xml,6,2,2,ὁ,grc,0,,,,,
6,6,zoor0142.xml,7,2,2,καὶ,grc,0,,,,,
7,7,zoor0142.xml,8,3,3,κλαυδίου,grc,0,,,,,
8,8,zoor0142.xml,9,3,3,κασ,grc,0,,,,,
9,9,zoor0142.xml,10,4,4,σιανοῦ,grc,0,,,,,
10,10,zoor0142.xml,11,4,4,ἀποθα,grc,0,,,,,
11,11,zoor0142.xml,12,5,5,νόντας,grc,0,,,,,
12,12,zoor0142.xml,13,5,5,ἐτῶν,grc,0,,,,,
13,13,zoor0142.xml,14,6,6,λθʹ,grc,0,,,,,
14,14,zoor0142.xml,15,6,6,τκθʹ,grc,0,,,,,
15,15,zoor0142.xml,16,6,6,μηνὸς,grc,0,,,,,
16,16,zoor0142.xml,17,6,6,ἁπελλαίου,grc,0,,,,,
17,17,zoor0142.xml,18,6,6,θάρσει,grc,0,,,,,
18,18,zoor0142.xml,19,6,6,οὐδεὶς,grc,0,,,,,
19,19,zoor0142.xml,20,7,7,ἀθά,grc,0,,,,,
20,20,zoor0142.xml,21,8,8,νατος,grc,0,,,,,
