,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0020.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0020.xml,2,2,2,εἷς,grc,0,,,,,
2,2,zoor0020.xml,3,2,2,θεός,grc,0,,,,,
3,3,zoor0020.xml,4,3,3,ὃν,grc,0,,,,,
4,4,zoor0020.xml,5,3,3,θάρσος,grc,0,,,,,
5,5,zoor0020.xml,6,3,3,ἔγραψα,grc,0,,,,,
6,6,zoor0020.xml,7,4,4,μνημεῖον,grc,0,,,,,
7,7,zoor0020.xml,8,5,5,σωσάννα,grc,0,,,,,
8,8,zoor0020.xml,9,6,6,ὀβέδας,grc,0,,,,,
9,9,zoor0020.xml,10,6,6,ἀπο,grc,0,,,,,
10,10,zoor0020.xml,11,7,7,θανόντος,grc,0,,,,,
11,11,zoor0020.xml,12,7,7,ἐτῶν,grc,0,,,,,
12,12,zoor0020.xml,13,7,7,ιʹ,grc,0,,,,,
13,13,zoor0020.xml,14,8,8,ἔτους,grc,0,,,,,
14,14,zoor0020.xml,15,8,8,σνεʹ,grc,0,,,,,
