,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,khus0003.xml,1,1,1,οσ,grc,0,,,,,
1,1,khus0003.xml,2,2,2,ην,grc,0,,,,,
2,2,khus0003.xml,3,3,3,απ,grc,0,,,,,
3,3,khus0003.xml,4,4,4,νε,grc,0,,,,,
4,4,khus0003.xml,5,5,5,ωλ,grc,0,,,,,
