,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,alji0002.xml,1,1,1,ραοη,grc,0,,,,,
1,1,alji0002.xml,2,2,3,ιατουρου,grc,0,,,,,
2,2,alji0002.xml,3,4,4,ετων,grc,0,,,,,
