,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,dabb0006.xml,1,1,1,זה,he,0,,,,,
1,1,dabb0006.xml,2,1,1,בית,he,0,,,,,
2,2,dabb0006.xml,3,2,2,מדרשו,he,0,,,,,
3,3,dabb0006.xml,4,3,3,שהלרבי,he,0,,,,,
4,4,dabb0006.xml,5,4,4,אליעזר,he,0,,,,,
5,5,dabb0006.xml,6,4,4,הקפר,he,0,,,,,
