,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0306.xml,1,1,1,קוסנקם,arc,0,,,,,
1,1,idum0306.xml,2,1,1,לשמתו,arc,0,,,,,
2,2,idum0306.xml,3,1,1,ראש,arc,0,,,,,
3,3,idum0306.xml,4,2,2,ס,arc,0,,,,,
4,4,idum0306.xml,5,2,2,3,arc,0,,,,,
5,5,idum0306.xml,6,2,2,ק,arc,0,,,,,
6,6,idum0306.xml,7,2,2,1,arc,0,,,,,
7,7,idum0306.xml,8,3,3,רד,arc,0,,,,,
8,8,idum0306.xml,9,3,3,הנו,arc,0,,,,,
9,9,idum0306.xml,10,3,3,לשמתו,arc,0,,,,,
10,10,idum0306.xml,11,3,3,ראש,arc,0,,,,,
11,11,idum0306.xml,12,4,4,ס,arc,0,,,,,
12,12,idum0306.xml,13,4,4,2,arc,0,,,,,
13,13,idum0306.xml,14,4,4,ק,arc,0,,,,,
14,14,idum0306.xml,15,4,4,4,arc,0,,,,,
15,15,idum0306.xml,16,5,5,סמכו,arc,0,,,,,
16,16,idum0306.xml,17,5,5,לשמתו,arc,0,,,,,
17,17,idum0306.xml,18,5,5,ראש,arc,0,,,,,
18,18,idum0306.xml,19,5,5,ס,arc,0,,,,,
19,19,idum0306.xml,20,5,5,3,arc,0,,,,,
20,20,idum0306.xml,21,5,5,ק,arc,0,,,,,
21,21,idum0306.xml,22,5,5,2,arc,0,,,,,
22,22,idum0306.xml,23,6,6,ב,arc,0,,,,,
23,23,idum0306.xml,24,6,6,28,arc,0,,,,,
24,24,idum0306.xml,25,6,6,לניסן,arc,0,,,,,
25,25,idum0306.xml,26,7,7,שנת,arc,0,,,,,
26,26,idum0306.xml,27,7,7,44,arc,0,,,,,
