,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0283.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0283.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0283.xml,3,2,2,σωσάννας,grc,0,,,,,
3,3,zoor0283.xml,4,2,2,ζήνωνος,grc,0,,,,,
4,4,zoor0283.xml,5,3,3,παυσομένη,grc,0,,,,,
5,5,zoor0283.xml,6,3,3,μ,grc,0,,,,,
6,6,zoor0283.xml,7,4,4,ετὰ,grc,0,,,,,
7,7,zoor0283.xml,8,4,4,κάλοῦ,grc,0,,,,,
8,8,zoor0283.xml,9,4,4,ὀνόματος,grc,0,,,,,
9,9,zoor0283.xml,10,4,4,ἐτῶν,grc,0,,,,,
10,10,zoor0283.xml,11,5,5,ἔτους,grc,0,,,,,
11,11,zoor0283.xml,12,6,6,μηνὸς,grc,0,,,,,
12,12,zoor0283.xml,13,6,6,δύστρ,grc,0,,,,,
13,13,zoor0283.xml,14,7,7,ου,grc,0,,,,,
14,14,zoor0283.xml,15,7,7,θάρσει,grc,0,,,,,
15,15,zoor0283.xml,16,8,8,οὐδείς,grc,0,,,,,
16,16,zoor0283.xml,17,8,8,ἀθάνατος,grc,0,,,,,
