,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,sena0006.xml,1,1,1,ας,grc,0,,,,,
1,1,sena0006.xml,2,2,2,ου,grc,0,,,,,
2,2,sena0006.xml,3,2,2,ο,grc,0,,,,,
3,3,sena0006.xml,4,2,2,εις,grc,0,,,,,
4,4,sena0006.xml,5,3,3,η,grc,0,,,,,
5,5,sena0006.xml,6,3,3,α,grc,0,,,,,
6,6,sena0006.xml,7,3,3,υτ,grc,0,,,,,
