,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0666.xml,1,1,1,היתי,arc,0,,,,,
1,1,idum0666.xml,2,1,1,זבדאדה,arc,0,,,,,
2,2,idum0666.xml,3,1,1,בר,arc,0,,,,,
3,3,idum0666.xml,4,2,2,יבנאל,arc,0,,,,,
4,4,idum0666.xml,5,2,2,ושברו,arc,0,,,,,
5,5,idum0666.xml,6,2,2,מן,arc,0,,,,,
6,6,idum0666.xml,7,2,2,חמר,arc,0,,,,,
7,7,idum0666.xml,8,3,3,חטירא,arc,0,,,,,
8,8,idum0666.xml,9,3,3,ב,arc,0,,,,,
9,9,idum0666.xml,10,3,3,לסיון,arc,0,,,,,
10,10,idum0666.xml,11,4,4,שנת,arc,0,,,,,
11,11,idum0666.xml,12,4,4,חגי,arc,0,,,,,
12,12,idum0666.xml,13,4,4,וב,arc,0,,,,,
