,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0262.xml,1,2,2,εἶς,grc,0,,,,,
1,1,zoor0262.xml,2,2,2,θεό,grc,0,,,,,
2,2,zoor0262.xml,3,2,2,ς,grc,0,,,,,
3,3,zoor0262.xml,4,2,2,ὁ,grc,0,,,,,
4,4,zoor0262.xml,5,2,2,πάντων,grc,0,,,,,
5,5,zoor0262.xml,6,2,3,δεσπ,grc,0,,,,,
6,6,zoor0262.xml,7,3,3,ότης,grc,0,,,,,
7,7,zoor0262.xml,8,3,3,ἐνθάδε,grc,0,,,,,
8,8,zoor0262.xml,9,3,3,κεῖται,grc,0,,,,,
9,9,zoor0262.xml,10,4,4,ἡ,grc,0,,,,,
10,10,zoor0262.xml,11,4,4,μακαρία,grc,0,,,,,
11,11,zoor0262.xml,12,4,4,ἀριάνθης,grc,0,,,,,
12,12,zoor0262.xml,13,5,5,θεοδώρου,grc,0,,,,,
13,13,zoor0262.xml,14,5,5,ζήσασα,grc,0,,,,,
14,14,zoor0262.xml,15,5,5,ἔτη,grc,0,,,,,
15,15,zoor0262.xml,16,6,6,καʹ,grc,0,,,,,
16,16,zoor0262.xml,17,6,6,τελευτήσασα,grc,0,,,,,
17,17,zoor0262.xml,18,6,6,μετὰ,grc,0,,,,,
18,18,zoor0262.xml,19,7,7,καλοῦ,grc,0,,,,,
19,19,zoor0262.xml,20,7,7,ὀνόματος,grc,0,,,,,
20,20,zoor0262.xml,21,7,7,καὶ,grc,0,,,,,
21,21,zoor0262.xml,22,7,8,καλῆς,grc,0,,,,,
22,22,zoor0262.xml,23,8,8,ὁμολογίας,grc,0,,,,,
23,23,zoor0262.xml,24,8,8,ἡμέ,grc,0,,,,,
24,24,zoor0262.xml,25,8,8,ρᾳ,grc,0,,,,,
25,25,zoor0262.xml,26,8,8,κυρίου,grc,0,,,,,
26,26,zoor0262.xml,27,8,8,αʹ,grc,0,,,,,
27,27,zoor0262.xml,28,9,9,μηνὸς,grc,0,,,,,
28,28,zoor0262.xml,29,9,9,ξανθικοῦ,grc,0,,,,,
29,29,zoor0262.xml,30,9,9,κθʹ,grc,0,,,,,
30,30,zoor0262.xml,31,9,9,ἰνδικτιῶνος,grc,0,,,,,
31,31,zoor0262.xml,32,9,9,ιʹ,grc,0,,,,,
32,32,zoor0262.xml,33,10,10,τοῦ,grc,0,,,,,
33,33,zoor0262.xml,34,10,10,ἔτους,grc,0,,,,,
34,34,zoor0262.xml,35,10,10,υοαʹ,grc,0,,,,,
35,35,zoor0262.xml,36,10,10,θάρσει,grc,0,,,,,
36,36,zoor0262.xml,37,10,10,οὐδείς,grc,0,,,,,
37,37,zoor0262.xml,38,10,10,ἀθάνα,grc,0,,,,,
38,38,zoor0262.xml,39,10,11,τος,grc,0,,,,,
