,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0112.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0112.xml,2,1,1,σεουηριανοῦ,grc,0,,,,,
2,2,zoor0112.xml,3,2,2,θεοδώρου,grc,0,,,,,
3,3,zoor0112.xml,4,2,2,παυσαμένος,grc,0,,,,,
4,4,zoor0112.xml,5,2,2,μετὰ,grc,0,,,,,
5,5,zoor0112.xml,6,2,2,καλοῦ,grc,0,,,,,
6,6,zoor0112.xml,7,2,2,ὀνόματος,grc,0,,,,,
7,7,zoor0112.xml,8,2,2,καὶ,grc,0,,,,,
8,8,zoor0112.xml,9,2,2,καλῆς,grc,0,,,,,
9,9,zoor0112.xml,10,2,2,πίσ,grc,0,,,,,
10,10,zoor0112.xml,11,3,3,τεως,grc,0,,,,,
11,11,zoor0112.xml,12,3,3,ἐτῶν,grc,0,,,,,
12,12,zoor0112.xml,13,3,3,νεʹ,grc,0,,,,,
13,13,zoor0112.xml,14,4,4,ἔτους,grc,0,,,,,
14,14,zoor0112.xml,15,4,4,ταιʹ,grc,0,,,,,
15,15,zoor0112.xml,16,5,5,μηνὸς,grc,0,,,,,
16,16,zoor0112.xml,17,5,5,αὐδυναίου,grc,0,,,,,
17,17,zoor0112.xml,18,5,5,εʹ,grc,0,,,,,
18,18,zoor0112.xml,19,6,6,ἡμέρᾳ,grc,0,,,,,
19,19,zoor0112.xml,20,7,7,κυρίου,grc,0,,,,,
20,20,zoor0112.xml,21,7,7,δʹ,grc,0,,,,,
21,21,zoor0112.xml,22,8,8,θάρσει,grc,0,,,,,
22,22,zoor0112.xml,23,8,8,σεουηριανέ,grc,0,,,,,
23,23,zoor0112.xml,24,9,9,ουδείς,grc,0,,,,,
24,24,zoor0112.xml,25,9,9,ἀθάνατος,grc,0,,,,,
