,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0123.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0123.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0123.xml,3,2,2,ἀβά,grc,0,,,,,
3,3,zoor0123.xml,4,3,3,βη,grc,0,,,,,
4,4,zoor0123.xml,5,3,3,ἀβδαλμι,grc,0,,,,,
5,5,zoor0123.xml,6,4,4,θάβου,grc,0,,,,,
6,6,zoor0123.xml,7,4,4,ἀποθα,grc,0,,,,,
7,7,zoor0123.xml,8,5,5,νόντος,grc,0,,,,,
8,8,zoor0123.xml,9,5,5,μετὰ,grc,0,,,,,
9,9,zoor0123.xml,10,5,5,κα,grc,0,,,,,
10,10,zoor0123.xml,11,6,6,λοῦ,grc,0,,,,,
11,11,zoor0123.xml,12,6,6,ὀνόματος,grc,0,,,,,
12,12,zoor0123.xml,13,6,6,καὶ,grc,0,,,,,
13,13,zoor0123.xml,14,7,7,καλῆς,grc,0,,,,,
14,14,zoor0123.xml,15,7,7,πίστεως,grc,0,,,,,
15,15,zoor0123.xml,16,8,8,ἐτῶν,grc,0,,,,,
16,16,zoor0123.xml,17,8,8,ξʹ,grc,0,,,,,
17,17,zoor0123.xml,18,8,8,ἐν,grc,0,,,,,
18,18,zoor0123.xml,19,8,8,ἔτει,grc,0,,,,,
19,19,zoor0123.xml,20,8,8,τιηʹ,grc,0,,,,,
20,20,zoor0123.xml,21,9,9,μηνὸς,grc,0,,,,,
21,21,zoor0123.xml,22,9,9,αὐδυναίου,grc,0,,,,,
22,22,zoor0123.xml,23,10,10,εκʹ,grc,0,,,,,
23,23,zoor0123.xml,24,10,10,ἡμέρᾳ,grc,0,,,,,
24,24,zoor0123.xml,25,10,10,κυρίου,grc,0,,,,,
25,25,zoor0123.xml,26,11,11,εʹ,grc,0,,,,,
26,26,zoor0123.xml,27,11,11,θάρσει,grc,0,,,,,
27,27,zoor0123.xml,28,11,11,ουδείς,grc,0,,,,,
28,28,zoor0123.xml,29,12,12,ἀθάνατος,grc,0,,,,,
29,29,zoor0123.xml,30,13,13,+,grc,0,,,,,
