,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0174.xml,1,1,1,εἷς,grc,0,,,,,
1,1,zoor0174.xml,2,1,1,θέος,grc,0,,,,,
2,2,zoor0174.xml,3,1,1,μνημεῖον,grc,0,,,,,
3,3,zoor0174.xml,4,1,1,ἀθίλης,grc,0,,,,,
4,4,zoor0174.xml,5,1,1,ἀλεξ,grc,0,,,,,
5,5,zoor0174.xml,6,2,2,άνδρου,grc,0,,,,,
6,6,zoor0174.xml,7,2,2,παυσαμέ,grc,0,,,,,
7,7,zoor0174.xml,8,3,3,νη,grc,0,,,,,
8,8,zoor0174.xml,9,3,3,μετὰ,grc,0,,,,,
9,9,zoor0174.xml,10,3,3,καλοῦ,grc,0,,,,,
10,10,zoor0174.xml,11,3,3,ὀνό,grc,0,,,,,
11,11,zoor0174.xml,12,4,4,ματος,grc,0,,,,,
12,12,zoor0174.xml,13,4,4,καὶ,grc,0,,,,,
13,13,zoor0174.xml,14,4,4,καλῆς,grc,0,,,,,
14,14,zoor0174.xml,15,4,4,πίσ,grc,0,,,,,
15,15,zoor0174.xml,16,5,5,τεως,grc,0,,,,,
16,16,zoor0174.xml,17,5,5,ἐτῶν,grc,0,,,,,
17,17,zoor0174.xml,18,5,5,μεʹ,grc,0,,,,,
18,18,zoor0174.xml,19,6,6,ἐν,grc,0,,,,,
19,19,zoor0174.xml,20,6,6,ἔτει,grc,0,,,,,
20,20,zoor0174.xml,21,6,6,τληʹ,grc,0,,,,,
21,21,zoor0174.xml,22,7,7,μηνὸς,grc,0,,,,,
22,22,zoor0174.xml,23,7,7,δίου,grc,0,,,,,
23,23,zoor0174.xml,24,7,7,ιδʹ,grc,0,,,,,
24,24,zoor0174.xml,25,8,8,ἡμέρᾳ,grc,0,,,,,
25,25,zoor0174.xml,26,8,8,κυριακ,grc,0,,,,,
26,26,zoor0174.xml,27,9,9,ῆς,grc,0,,,,,
27,27,zoor0174.xml,28,9,9,θάρσει,grc,0,,,,,
28,28,zoor0174.xml,29,9,9,ἀθί,grc,0,,,,,
29,29,zoor0174.xml,30,10,10,λης,grc,0,,,,,
30,30,zoor0174.xml,31,10,10,οὐδεὶς,grc,0,,,,,
31,31,zoor0174.xml,32,10,10,ἀθά,grc,0,,,,,
32,32,zoor0174.xml,33,11,11,νατος,grc,0,,,,,
