,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0016.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0016.xml,2,1,1,+,grc,0,,,,,
2,2,zoor0016.xml,3,1,1,+,grc,0,,,,,
3,3,zoor0016.xml,4,2,2,μνημῖον,grc,0,,,,,
4,4,zoor0016.xml,5,2,2,μαρθοῦς,grc,0,,,,,
5,5,zoor0016.xml,6,4,4,τελε,grc,0,,,,,
6,6,zoor0016.xml,7,4,4,υτη,grc,0,,,,,
7,7,zoor0016.xml,8,4,4,σάσης,grc,0,,,,,
8,8,zoor0016.xml,9,4,4,ἐτ,grc,0,,,,,
9,9,zoor0016.xml,10,5,5,ῶν,grc,0,,,,,
10,10,zoor0016.xml,11,5,5,ιεʹ,grc,0,,,,,
11,11,zoor0016.xml,12,5,5,ἔτους,grc,0,,,,,
12,12,zoor0016.xml,13,5,5,σναʹ,grc,0,,,,,
13,13,zoor0016.xml,14,6,6,μηνὶ,grc,0,,,,,
14,14,zoor0016.xml,15,6,6,ἀρτεμισίου,grc,0,,,,,
15,15,zoor0016.xml,16,7,7,κθʹ,grc,0,,,,,
16,16,zoor0016.xml,17,7,7,θάρσει,grc,0,,,,,
17,17,zoor0016.xml,18,7,7,οὐδεὶς,grc,0,,,,,
18,18,zoor0016.xml,19,8,8,ἀθάνατος,grc,0,,,,,
19,19,zoor0016.xml,20,8,8,εὐμοίρει,grc,0,,,,,
20,20,zoor0016.xml,21,8,8,φιλτάτη,grc,0,,,,,
21,21,zoor0016.xml,22,9,9,μαρθοῦς,grc,0,,,,,
