,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0361.xml,1,1,1,κύριε,grc,0,,,,,
1,1,zoor0361.xml,2,1,1,ὁ,grc,0,,,,,
2,2,zoor0361.xml,3,1,1,θεὸς,grc,0,,,,,
3,3,zoor0361.xml,4,2,2,ἠμῶν,grc,0,,,,,
4,4,zoor0361.xml,5,2,2,βο,grc,0,,,,,
5,5,zoor0361.xml,6,3,3,ήθησον,grc,0,,,,,
6,6,zoor0361.xml,7,3,3,τὸν,grc,0,,,,,
7,7,zoor0361.xml,8,4,4,τμζ,grc,0,,,,,
8,8,zoor0361.xml,9,5,5,δοῦλον,grc,0,,,,,
9,9,zoor0361.xml,10,5,5,θεόδορων,grc,0,,,,,
