,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0094.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0094.xml,2,1,1,9,arc,0,,,,,
2,2,idum0094.xml,3,1,1,למרחשון,arc,0,,,,,
3,3,idum0094.xml,4,1,1,זבידו,arc,0,,,,,
4,4,idum0094.xml,5,2,2,בר,arc,0,,,,,
5,5,idum0094.xml,6,2,2,ב,arc,0,,,,,
6,6,idum0094.xml,7,2,2,ע,arc,0,,,,,
7,7,idum0094.xml,8,2,2,נת,arc,0,,,,,
8,8,idum0094.xml,9,2,2,לבני,arc,0,,,,,
9,9,idum0094.xml,10,2,2,גור,arc,0,,,,,
10,10,idum0094.xml,11,3,3,נ,arc,0,,,,,
11,11,idum0094.xml,12,3,3,י,arc,0,,,,,
12,12,idum0094.xml,13,3,3,על,arc,0,,,,,
13,13,idum0094.xml,14,3,3,יד,arc,0,,,,,
14,14,idum0094.xml,15,4,4,בחס,arc,0,,,,,
15,15,idum0094.xml,16,4,4,10,arc,0,,,,,
