,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,khis0080.xml,1,2,2,προσφορά,grc,0,,,,,
1,1,khis0080.xml,2,2,2,οὐά,grc,0,,,,,
2,2,khis0080.xml,3,3,3,λεντος,grc,0,,,,,
3,3,khis0080.xml,4,3,3,διακ,grc,0,,,,,
4,4,khis0080.xml,5,4,4,όνου,grc,0,,,,,
5,5,khis0080.xml,6,4,4,ἀμη,grc,0,,,,,
6,6,khis0080.xml,7,4,4,ν,grc,0,,,,,
