,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0623.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0623.xml,2,1,1,לסיון,arc,0,,,,,
2,2,idum0623.xml,3,2,2,שנת,arc,0,,,,,
3,3,idum0623.xml,4,3,3,עני,arc,0,,,,,
4,4,idum0623.xml,5,3,3,בר,arc,0,,,,,
5,5,idum0623.xml,6,3,3,חזהאל,arc,0,,,,,
6,6,idum0623.xml,7,4,4,נשיף,arc,0,,,,,
7,7,idum0623.xml,8,4,4,ס,arc,0,,,,,
8,8,idum0623.xml,9,4,4,ק,arc,0,,,,,
9,9,idum0623.xml,10,5,5,קמח,arc,0,,,,,
10,10,idum0623.xml,11,5,5,ס,arc,0,,,,,
11,11,idum0623.xml,12,5,5,ק,arc,0,,,,,
