,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,akko0007.xml,1,1,1,ἐπἱερέως,grc,0,,,,,
1,1,akko0007.xml,2,1,1,θρασυδάμου,grc,0,,,,,
2,2,akko0007.xml,3,2,2,δαλίου,grc,0,,,,,
