,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0464.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0464.xml,2,1,1,לאלול,arc,0,,,,,
2,2,idum0464.xml,3,2,2,עלקוס,arc,0,,,,,
3,3,idum0464.xml,4,2,2,מן,arc,0,,,,,
4,4,idum0464.xml,5,2,2,משח,arc,0,,,,,
5,5,idum0464.xml,6,3,3,עליד,arc,0,,,,,
6,6,idum0464.xml,7,3,3,ט,arc,0,,,,,
7,7,idum0464.xml,8,3,3,משח,arc,0,,,,,
8,8,idum0464.xml,9,4,4,שנת,arc,0,,,,,
9,9,idum0464.xml,10,4,4,ל,arc,0,,,,,
