,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,tala0003.xml,1,1,1,θάρσι,grc,0,,,,,
1,1,tala0003.xml,2,2,2,φιλοῦ,grc,0,,,,,
2,2,tala0003.xml,3,3,3,ἐτῶν,grc,0,,,,,
3,3,tala0003.xml,4,4,4,ο,grc,0,,,,,
