,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0136.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0136.xml,2,1,1,+,grc,0,,,,,
2,2,zoor0136.xml,3,1,1,+,grc,0,,,,,
3,3,zoor0136.xml,4,2,2,μνημεῖον,grc,0,,,,,
4,4,zoor0136.xml,5,3,3,ἄβδητος,grc,0,,,,,
5,5,zoor0136.xml,6,4,4,ῥούφου,grc,0,,,,,
6,6,zoor0136.xml,7,4,5,εὐλαβεστάτου,grc,0,,,,,
7,7,zoor0136.xml,8,5,6,διακόνου,grc,0,,,,,
8,8,zoor0136.xml,9,6,7,ἀποθανόντος,grc,0,,,,,
9,9,zoor0136.xml,10,7,7,μετὰ,grc,0,,,,,
10,10,zoor0136.xml,11,8,8,καλοῦ,grc,0,,,,,
11,11,zoor0136.xml,12,8,9,ὀνόματος,grc,0,,,,,
12,12,zoor0136.xml,13,9,9,ἐτῶν,grc,0,,,,,
13,13,zoor0136.xml,14,9,9,νεʹ,grc,0,,,,,
14,14,zoor0136.xml,15,10,10,ἐν,grc,0,,,,,
15,15,zoor0136.xml,16,10,10,ἔτει,grc,0,,,,,
16,16,zoor0136.xml,17,10,10,τκεʹ,grc,0,,,,,
17,17,zoor0136.xml,18,10,10,μηνὸς,grc,0,,,,,
18,18,zoor0136.xml,19,10,11,δύστρου,grc,0,,,,,
19,19,zoor0136.xml,20,11,11,θʹ,grc,0,,,,,
20,20,zoor0136.xml,21,11,11,ἡμέρᾳ,grc,0,,,,,
21,21,zoor0136.xml,22,11,11,κυρίου,grc,0,,,,,
22,22,zoor0136.xml,23,12,12,βʹ,grc,0,,,,,
23,23,zoor0136.xml,24,12,12,θάρσει,grc,0,,,,,
24,24,zoor0136.xml,25,12,12,οὐδεὶς,grc,0,,,,,
25,25,zoor0136.xml,26,13,13,ἀθάνατος,grc,0,,,,,
