,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0049.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0049.xml,2,1,1,σό,grc,0,,,,,
2,2,zoor0049.xml,3,2,2,λεμος,grc,0,,,,,
3,3,zoor0049.xml,4,2,2,χρήσ,grc,0,,,,,
4,4,zoor0049.xml,5,3,3,κης,grc,0,,,,,
5,5,zoor0049.xml,6,3,3,ὀποθον,grc,0,,,,,
6,6,zoor0049.xml,7,4,4,οῦς,grc,0,,,,,
7,7,zoor0049.xml,8,4,4,ἐτῶν,grc,0,,,,,
8,8,zoor0049.xml,9,4,4,κεʹ,grc,0,,,,,
9,9,zoor0049.xml,10,4,4,ἔτους,grc,0,,,,,
10,10,zoor0049.xml,11,4,4,σπʹ,grc,0,,,,,
11,11,zoor0049.xml,12,4,4,μην,grc,0,,,,,
12,12,zoor0049.xml,13,5,5,ὸς,grc,0,,,,,
13,13,zoor0049.xml,14,5,5,δίου,grc,0,,,,,
14,14,zoor0049.xml,15,5,5,εκʹ,grc,0,,,,,
