,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0057.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0057.xml,2,1,1,+,grc,0,,,,,
2,2,zoor0057.xml,3,2,2,μνημεῖον,grc,0,,,,,
3,3,zoor0057.xml,4,2,2,ἰωάν,grc,0,,,,,
4,4,zoor0057.xml,5,3,3,νου,grc,0,,,,,
5,5,zoor0057.xml,6,3,3,ἀττικοῦ,grc,0,,,,,
6,6,zoor0057.xml,7,4,4,ἀποθανόν,grc,0,,,,,
7,7,zoor0057.xml,8,5,5,τος,grc,0,,,,,
8,8,zoor0057.xml,9,5,5,ἐτῶν,grc,0,,,,,
9,9,zoor0057.xml,10,5,5,ζʹ,grc,0,,,,,
10,10,zoor0057.xml,11,6,6,ἔτους,grc,0,,,,,
11,11,zoor0057.xml,12,6,6,σπβʹ,grc,0,,,,,
12,12,zoor0057.xml,13,7,7,μηνὸς,grc,0,,,,,
13,13,zoor0057.xml,14,7,7,ὑπερβερεταίου,grc,0,,,,,
14,14,zoor0057.xml,15,8,8,ειʹ,grc,0,,,,,
15,15,zoor0057.xml,16,8,8,θάρσει,grc,0,,,,,
16,16,zoor0057.xml,17,8,8,οὐδείς,grc,0,,,,,
17,17,zoor0057.xml,18,9,9,ἀθάνατος,grc,0,,,,,
18,18,zoor0057.xml,19,10,10,+,grc,0,,,,,
