,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0157.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0157.xml,2,1,1,29,arc,0,,,,,
2,2,idum0157.xml,3,1,1,לתמוז,arc,0,,,,,
3,3,idum0157.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0157.xml,5,1,1,46,arc,0,,,,,
5,5,idum0157.xml,6,2,2,קוסעדר,arc,0,,,,,
6,6,idum0157.xml,7,2,2,בר,arc,0,,,,,
7,7,idum0157.xml,8,2,2,זבדו,arc,0,,,,,
8,8,idum0157.xml,9,2,2,מן,arc,0,,,,,
9,9,idum0157.xml,10,2,2,בני,arc,0,,,,,
10,10,idum0157.xml,11,3,3,עלבעל,arc,0,,,,,
11,11,idum0157.xml,12,3,3,ליד,arc,0,,,,,
12,12,idum0157.xml,13,3,3,לעדאל,arc,0,,,,,
13,13,idum0157.xml,14,3,3,בר,arc,0,,,,,
14,14,idum0157.xml,15,3,3,קנוי,arc,0,,,,,
15,15,idum0157.xml,16,4,4,לבני,arc,0,,,,,
16,16,idum0157.xml,17,4,4,עלבעל,arc,0,,,,,
17,17,idum0157.xml,18,4,4,ראש,arc,0,,,,,
18,18,idum0157.xml,19,4,4,ס,arc,0,,,,,
19,19,idum0157.xml,20,4,4,3,arc,0,,,,,
20,20,idum0157.xml,21,5,5,יזדו,arc,0,,,,,
