,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0297.xml,1,1,1,εὔψυχος,grc,0,,,,,
1,1,zoor0297.xml,2,1,1,ἴσθι,grc,0,,,,,
2,2,zoor0297.xml,3,2,2,καλπούρνιε,grc,0,,,,,
3,3,zoor0297.xml,4,2,2,φίλων,grc,0,,,,,
4,4,zoor0297.xml,5,3,3,ἁπάντων,grc,0,,,,,
5,5,zoor0297.xml,6,3,3,λύπη,grc,0,,,,,
6,6,zoor0297.xml,7,4,4,καὶ,grc,0,,,,,
7,7,zoor0297.xml,8,4,4,γονέων,grc,0,,,,,
8,8,zoor0297.xml,9,4,4,δά,grc,0,,,,,
9,9,zoor0297.xml,10,5,5,κρυον,grc,0,,,,,
10,10,zoor0297.xml,11,5,5,θάρσει,grc,0,,,,,
11,11,zoor0297.xml,12,5,5,καλπούρνιε,grc,0,,,,,
12,12,zoor0297.xml,13,5,5,ζήσας,grc,0,,,,,
13,13,zoor0297.xml,14,6,6,ἔτη,grc,0,,,,,
14,14,zoor0297.xml,15,6,6,λʹ,grc,0,,,,,
