,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0061.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0061.xml,2,1,1,5,arc,0,,,,,
2,2,idum0061.xml,3,1,1,לתמוז,arc,0,,,,,
3,3,idum0061.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0061.xml,5,1,1,5,arc,0,,,,,
5,5,idum0061.xml,6,1,1,יעפת,arc,0,,,,,
6,6,idum0061.xml,7,2,2,לבני,arc,0,,,,,
7,7,idum0061.xml,8,2,2,גור,arc,0,,,,,
8,8,idum0061.xml,9,2,2,שכ,arc,0,,,,,
9,9,idum0061.xml,10,2,2,1,arc,0,,,,,
10,10,idum0061.xml,11,2,2,עליד,arc,0,,,,,
11,11,idum0061.xml,12,3,3,קוסחנן,arc,0,,,,,
12,12,idum0061.xml,13,3,3,ומלכו,arc,0,,,,,
13,13,idum0061.xml,14,3,3,ח,arc,0,,,,,
