,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0015.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0015.xml,2,1,1,29,arc,0,,,,,
2,2,idum0015.xml,3,1,1,לסיון,arc,0,,,,,
3,3,idum0015.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0015.xml,5,1,1,5,arc,0,,,,,
5,5,idum0015.xml,6,2,2,עדרבעל,arc,0,,,,,
6,6,idum0015.xml,7,2,2,וזבדאל,arc,0,,,,,
7,7,idum0015.xml,8,2,2,מן,arc,0,,,,,
8,8,idum0015.xml,9,3,3,בני,arc,0,,,,,
9,9,idum0015.xml,10,3,3,בעלרים,arc,0,,,,,
10,10,idum0015.xml,11,3,3,למסכנתא,arc,0,,,,,
11,11,idum0015.xml,12,4,4,חכ,arc,0,,,,,
12,12,idum0015.xml,13,4,4,1,arc,0,,,,,
13,13,idum0015.xml,14,4,4,ס,arc,0,,,,,
14,14,idum0015.xml,15,4,4,3,arc,0,,,,,
15,15,idum0015.xml,16,4,4,ק,arc,0,,,,,
16,16,idum0015.xml,17,4,4,4,arc,0,,,,,
17,17,idum0015.xml,18,4,4,ף,arc,0,,,,,
