,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0285.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0285.xml,2,2,2,αἰνείας,grc,0,,,,,
2,2,zoor0285.xml,3,2,2,ἀρι,grc,0,,,,,
3,3,zoor0285.xml,4,3,3,στώνειν,grc,0,,,,,
4,4,zoor0285.xml,5,3,3,ἀ,grc,0,,,,,
5,5,zoor0285.xml,6,4,4,ποθανόν,grc,0,,,,,
6,6,zoor0285.xml,7,5,5,τος,grc,0,,,,,
7,7,zoor0285.xml,8,5,5,μην,grc,0,,,,,
8,8,zoor0285.xml,9,6,6,ὸς,grc,0,,,,,
9,9,zoor0285.xml,10,6,6,περιτί,grc,0,,,,,
10,10,zoor0285.xml,11,7,7,ου,grc,0,,,,,
11,11,zoor0285.xml,12,7,7,γʹ,grc,0,,,,,
12,12,zoor0285.xml,13,7,7,ἐτ,grc,0,,,,,
13,13,zoor0285.xml,14,8,8,ῶν,grc,0,,,,,
14,14,zoor0285.xml,15,8,8,εʹ,grc,0,,,,,
