,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,caes0089.xml,1,1,1,+,grc,0,,,,,
1,1,caes0089.xml,2,2,2,θέλεις,grc,0,,,,,
2,2,caes0089.xml,3,3,3,μὴ,grc,0,,,,,
3,3,caes0089.xml,4,3,3,φοβεῖσθαι,grc,0,,,,,
4,4,caes0089.xml,5,4,4,τὴν,grc,0,,,,,
5,5,caes0089.xml,6,4,4,ἐξουσίαν,grc,0,,,,,
6,6,caes0089.xml,7,4,4,τὸ,grc,0,,,,,
7,7,caes0089.xml,8,5,5,ἀγαθὸν,grc,0,,,,,
8,8,caes0089.xml,9,5,5,ποίει,grc,0,,,,,
9,9,caes0089.xml,10,6,6,καὶ,grc,0,,,,,
10,10,caes0089.xml,11,6,6,ἕξεις,grc,0,,,,,
11,11,caes0089.xml,12,6,6,ἔπαινον,grc,0,,,,,
12,12,caes0089.xml,13,7,7,ἐξ,grc,0,,,,,
13,13,caes0089.xml,14,7,7,αὐτῆς,grc,0,,,,,
