,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0133.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0133.xml,2,1,1,ὄσνης,grc,0,,,,,
2,2,zoor0133.xml,3,2,2,λεοντίου,grc,0,,,,,
3,3,zoor0133.xml,4,3,3,ἦν,grc,0,,,,,
4,4,zoor0133.xml,5,3,3,ἐτῶν,grc,0,,,,,
5,5,zoor0133.xml,6,4,4,+,grc,0,,,,,
6,6,zoor0133.xml,7,4,4,+,grc,0,,,,,
7,7,zoor0133.xml,8,5,5,νʹ,grc,0,,,,,
8,8,zoor0133.xml,9,5,5,τελευτήσασα,grc,0,,,,,
9,9,zoor0133.xml,10,6,6,ἐν,grc,0,,,,,
10,10,zoor0133.xml,11,6,6,τῷ,grc,0,,,,,
11,11,zoor0133.xml,12,6,6,τκδʹ,grc,0,,,,,
