,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0317.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0317.xml,2,1,1,23,arc,0,,,,,
2,2,idum0317.xml,3,1,1,לסיון,arc,0,,,,,
3,3,idum0317.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0317.xml,5,1,1,13,arc,0,,,,,
5,5,idum0317.xml,6,2,2,יתעו,arc,0,,,,,
6,6,idum0317.xml,7,2,2,לשמתו,arc,0,,,,,
7,7,idum0317.xml,8,3,3,שם,arc,0,,,,,
8,8,idum0317.xml,9,3,3,25,arc,0,,,,,
9,9,idum0317.xml,10,4,4,סמכו,arc,0,,,,,
10,10,idum0317.xml,11,4,4,שס,arc,0,,,,,
11,11,idum0317.xml,12,4,4,10,arc,0,,,,,
12,12,idum0317.xml,13,5,5,ק,arc,0,,,,,
13,13,idum0317.xml,14,5,5,1,arc,0,,,,,
