,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,caes0010.xml,1,1,1,valerio,la,0,valerio,ADJ,,valerius,"<words>
<unknown xml:lang=""lat"">valerio</unknown>
</words>
"
1,1,caes0010.xml,2,1,1,calpurniano,la,0,calpurniano,ADJ,abl,calpurniano,"<words>
<unknown xml:lang=""lat"">calpurniano</unknown>
</words>
"
2,2,caes0010.xml,3,1,1,viro,la,0,viro,N,abl,vir|virum|virus,"<words>
<word>
<form xml:lang=""lat"">viro</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">vir</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>vir</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>0_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>vir</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>0_i</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">virus</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>vi_ro_</stem></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>irreg_nom2</stemtype>
<morph>indeclform</morph>
</infl>
<infl>
<term xml:lang=""lat""><stem>vi_ro_</stem></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>irreg_nom2</stemtype>
<morph>indeclform</morph>
</infl>
<infl>
<term xml:lang=""lat""><stem>vi_r</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>vi_r</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
</word>
</words>
"
3,3,caes0010.xml,4,1,1,perfectissimo,la,0,perfectissimo,ADJ,abl,perfectissimo,"<words>
<word>
<form xml:lang=""lat"">perfectissimo</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">perficio</hdwd>
<pofs order=""3"">noun</pofs>
<gend>masculine/neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>perfect</stem><suff>issimo_</suff></term>
<pofs order=""3"">noun</pofs>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>perfect</stem><suff>issimo_</suff></term>
<pofs order=""3"">noun</pofs>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>perfect</stem><suff>issimo_</suff></term>
<pofs order=""3"">noun</pofs>
<case order=""5"">dative</case>
<gend>masculine</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>perfect</stem><suff>issimo_</suff></term>
<pofs order=""3"">noun</pofs>
<case order=""5"">dative</case>
<gend>neuter</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>pp4</stemtype>
</infl>
</entry>
</word>
</words>
"
4,4,caes0010.xml,5,2,2,praefecto,la,0,praefecto,N,abl,praefectus,"<words>
<word>
<form xml:lang=""lat"">praefecto</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">praefectus</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">praefectus#1</hdwd>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
</dict>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""5"">dative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
</entry>
<entry>
<dict>
<hdwd xml:lang=""lat"">praeficio</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""5"">dative</case>
<gend>neuter</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>praefect</stem><suff>o_</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""5"">dative</case>
<gend>masculine</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
</entry>
</word>
</words>
"
5,5,caes0010.xml,6,2,2,mesopotamiae,la,0,mesopotamiae,ADJ,,mesopotamiae,"<words>
<unknown xml:lang=""lat"">mesopotamiae</unknown>
</words>
"
6,6,caes0010.xml,7,2,2,et,la,0,et,CC,,et,"<words>
<word>
<form xml:lang=""lat"">et</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">et</hdwd>
<pofs order=""0"">conjunction</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>et</stem></term>
<pofs order=""0"">conjunction</pofs>
<stemtype>conj</stemtype>
<morph>indeclform</morph>
</infl>
</entry>
</word>
</words>
"
7,7,caes0010.xml,8,2,2,osrhoenae,la,0,osrhoenae,ADJ,,osrhoenae,"<words>
<unknown xml:lang=""lat"">osrhoenae</unknown>
</words>
"
8,8,caes0010.xml,9,2,2,patrono,la,0,patrono,N,dat,patronus,"<words>
<word>
<form xml:lang=""lat"">patrono</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">patronus</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>pa_tro_n</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>pa_tro_n</stem><suff>o_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_i</stemtype>
</infl>
</entry>
</word>
</words>
"
9,9,caes0010.xml,10,2,2,metr,la,0,metr,N,nom,metr,"<words>
<unknown xml:lang=""lat"">metr</unknown>
</words>
"
