,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0084.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0084.xml,2,1,1,13,arc,0,,,,,
2,2,idum0084.xml,3,1,1,לשבט,arc,0,,,,,
3,3,idum0084.xml,4,1,1,עי,arc,0,,,,,
4,4,idum0084.xml,5,1,1,ד,arc,0,,,,,
5,5,idum0084.xml,5,1,1,ר,arc,0,,,,,
6,6,idum0084.xml,6,1,1,ו,arc,0,,,,,
7,7,idum0084.xml,7,2,2,לבני,arc,0,,,,,
8,8,idum0084.xml,8,2,2,גורו,arc,0,,,,,
9,9,idum0084.xml,9,2,2,גזיר,arc,0,,,,,
10,10,idum0084.xml,10,2,2,1,arc,0,,,,,
11,11,idum0084.xml,11,3,3,ליד,arc,0,,,,,
12,12,idum0084.xml,12,3,3,ן,arc,0,,,,,
