,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,bshe0005.xml,1,1,1,ἀγαθῇ,grc,0,,,,,
1,1,bshe0005.xml,2,1,1,τύχῃ,grc,0,,,,,
2,2,bshe0005.xml,3,2,2,αὐτοκράτορα,grc,0,,,,,
3,3,bshe0005.xml,4,2,2,καίσαρα,grc,0,,,,,
4,4,bshe0005.xml,5,3,3,μᾶρκον,grc,0,,,,,
5,5,bshe0005.xml,6,3,3,αὐρήλιον,grc,0,,,,,
6,6,bshe0005.xml,7,3,3,ἀντωνῖνον,grc,0,,,,,
7,7,bshe0005.xml,8,4,4,σεβαστὸν,grc,0,,,,,
8,8,bshe0005.xml,9,4,4,τὸν,grc,0,,,,,
9,9,bshe0005.xml,10,4,4,κύριον,grc,0,,,,,
10,10,bshe0005.xml,11,4,4,νυσαέων,grc,0,,,,,
11,11,bshe0005.xml,12,5,5,τῶν,grc,0,,,,,
12,12,bshe0005.xml,13,5,5,καὶ,grc,0,,,,,
13,13,bshe0005.xml,14,5,5,σκυθοπολιτῶν,grc,0,,,,,
14,14,bshe0005.xml,15,6,6,τῆς,grc,0,,,,,
15,15,bshe0005.xml,16,6,6,ἱερᾶς,grc,0,,,,,
16,16,bshe0005.xml,17,6,6,καὶ,grc,0,,,,,
17,17,bshe0005.xml,18,6,6,ἀσύλου,grc,0,,,,,
18,18,bshe0005.xml,19,6,6,τῶν,grc,0,,,,,
19,19,bshe0005.xml,20,7,7,κατὰ,grc,0,,,,,
20,20,bshe0005.xml,21,7,7,κοίλην,grc,0,,,,,
21,21,bshe0005.xml,22,7,7,συρίαν,grc,0,,,,,
22,22,bshe0005.xml,23,7,7,ἑλλη-,grc,0,,,,,
23,23,bshe0005.xml,24,8,8,νίδων,grc,0,,,,,
24,24,bshe0005.xml,25,8,8,πόλεων,grc,0,,,,,
25,25,bshe0005.xml,26,8,8,ἡ,grc,0,,,,,
26,26,bshe0005.xml,27,8,8,πόλις,grc,0,,,,,
27,27,bshe0005.xml,28,9,9,διὰ,grc,0,,,,,
28,28,bshe0005.xml,29,9,9,ἐπιμελ,grc,0,,,,,
29,29,bshe0005.xml,30,9,9,η,grc,0,,,,,
30,30,bshe0005.xml,31,9,9,τοῦ,grc,0,,,,,
31,31,bshe0005.xml,32,9,9,θεοδώ-,grc,0,,,,,
32,32,bshe0005.xml,33,10,10,ρου,grc,0,,,,,
33,33,bshe0005.xml,34,10,10,τίτου,grc,0,,,,,
