,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0493.xml,1,1,1,בירח,arc,0,,,,,
1,1,idum0493.xml,2,1,1,מרחשון,arc,0,,,,,
2,2,idum0493.xml,3,1,1,ליחלף,arc,0,,,,,
3,3,idum0493.xml,4,1,1,ב,arc,0,,,,,
4,4,idum0493.xml,5,2,2,גזיר,arc,0,,,,,
5,5,idum0493.xml,6,3,3,שק,arc,0,,,,,
6,6,idum0493.xml,7,3,3,קוסעדר,arc,0,,,,,
7,7,idum0493.xml,8,3,3,ק,arc,0,,,,,
8,8,idum0493.xml,9,3,3,ף,arc,0,,,,,
9,9,idum0493.xml,10,4,4,בחק,arc,0,,,,,
