,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0428.xml,1,1,1,תתניח,arc,0,,,,,
1,1,zoor0428.xml,2,1,1,נפשה,arc,0,,,,,
2,2,zoor0428.xml,3,2,2,ברת,arc,0,,,,,
3,3,zoor0428.xml,4,2,2,באבה,arc,0,,,,,
4,4,zoor0428.xml,5,2,2,דמיתת,arc,0,,,,,
5,5,zoor0428.xml,6,3,3,יום,arc,0,,,,,
6,6,zoor0428.xml,7,3,3,ערובתה,arc,0,,,,,
7,7,zoor0428.xml,8,3,3,בתלתה,arc,0,,,,,
8,8,zoor0428.xml,9,4,4,יומין,arc,0,,,,,
9,9,zoor0428.xml,10,4,4,בירח,arc,0,,,,,
10,10,zoor0428.xml,11,4,4,כסליו,arc,0,,,,,
11,11,zoor0428.xml,12,5,5,בשתה,arc,0,,,,,
12,12,zoor0428.xml,13,5,5,שתיתיתה,arc,0,,,,,
13,13,zoor0428.xml,14,6,6,דשבועה,arc,0,,,,,
14,14,zoor0428.xml,15,6,6,דהיא,arc,0,,,,,
15,15,zoor0428.xml,16,6,6,שנת,arc,0,,,,,
16,16,zoor0428.xml,17,7,7,עבורה,arc,0,,,,,
17,17,zoor0428.xml,18,7,7,שנת,arc,0,,,,,
18,18,zoor0428.xml,19,7,7,תלת,arc,0,,,,,
19,19,zoor0428.xml,20,8,8,מאה,arc,0,,,,,
20,20,zoor0428.xml,21,8,8,ותשעין,arc,0,,,,,
21,21,zoor0428.xml,22,8,8,ותמני,arc,0,,,,,
22,22,zoor0428.xml,23,9,9,שנין,arc,0,,,,,
23,23,zoor0428.xml,24,9,9,לחרבן,arc,0,,,,,
24,24,zoor0428.xml,25,9,9,בית,arc,0,,,,,
25,25,zoor0428.xml,26,9,9,מקדש,arc,0,,,,,
26,26,zoor0428.xml,27,9,9,ה,arc,0,,,,,
