,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0399.xml,1,1,1,הדה,arc,0,,,,,
1,1,zoor0399.xml,2,1,1,נפשׁה,arc,0,,,,,
2,2,zoor0399.xml,3,1,1,דהלל,arc,0,,,,,
3,3,zoor0399.xml,4,2,2,בר,arc,0,,,,,
4,4,zoor0399.xml,5,2,2,דמית,arc,0,,,,,
5,5,zoor0399.xml,6,3,3,שׁנת,arc,0,,,,,
6,6,zoor0399.xml,7,3,3,מאתון,arc,0,,,,,
7,7,zoor0399.xml,8,4,4,ותשׁעין,arc,0,,,,,
8,8,zoor0399.xml,9,4,4,וחמשׁ,arc,0,,,,,
9,9,zoor0399.xml,10,5,5,שׁנין,arc,0,,,,,
10,10,zoor0399.xml,11,5,5,לחרבן,arc,0,,,,,
11,11,zoor0399.xml,12,5,5,בית,arc,0,,,,,
12,12,zoor0399.xml,13,6,6,מקדשׁה,arc,0,,,,,
