,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,caes0132.xml,1,1,1,κυρι,grc,0,,,,,
1,1,caes0132.xml,2,1,1,ε,grc,0,,,,,
2,2,caes0132.xml,3,1,1,ἰησοῦ,grc,0,,,,,
3,3,caes0132.xml,4,1,1,ς,grc,0,,,,,
4,4,caes0132.xml,5,1,1,χριστὸ,grc,0,,,,,
5,5,caes0132.xml,6,1,1,ς,grc,0,,,,,
6,6,caes0132.xml,7,2,2,βοήθησον,grc,0,,,,,
7,7,caes0132.xml,8,3,3,τῷ,grc,0,,,,,
8,8,caes0132.xml,9,3,3,διακόνῷ,grc,0,,,,,
9,9,caes0132.xml,10,4,4,χρυσῷ,grc,0,,,,,
10,10,caes0132.xml,11,4,4,τῷ,grc,0,,,,,
11,11,caes0132.xml,12,4,5,φιλο,grc,0,,,,,
12,12,caes0132.xml,13,5,5,κύρι,grc,0,,,,,
13,13,caes0132.xml,14,5,5,ε,grc,0,,,,,
