,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,edda0001.xml,1,1,1,+,grc,0,,,,,
1,1,edda0001.xml,2,1,1,κύρι,grc,0,,,,,
2,2,edda0001.xml,3,1,1,ε,grc,0,,,,,
3,3,edda0001.xml,4,1,1,μὴ,grc,0,,,,,
4,4,edda0001.xml,5,1,1,παρίδῃς,grc,0,,,,,
5,5,edda0001.xml,6,1,1,ἡμᾶς,grc,0,,,,,
6,6,edda0001.xml,7,1,1,+,grc,0,,,,,
