,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0458.xml,1,1,1,הדה,arc,0,,,,,
1,1,zoor0458.xml,2,1,1,נפשה,arc,0,,,,,
2,2,zoor0458.xml,3,1,1,דמרתה,arc,0,,,,,
3,3,zoor0458.xml,4,1,1,ברתה,arc,0,,,,,
4,4,zoor0458.xml,5,2,2,דשמול,arc,0,,,,,
5,5,zoor0458.xml,6,2,2,דמיתת,arc,0,,,,,
6,6,zoor0458.xml,7,2,2,בירח,arc,0,,,,,
7,7,zoor0458.xml,8,3,3,מרחשון,arc,0,,,,,
8,8,zoor0458.xml,9,3,3,בשתה,arc,0,,,,,
9,9,zoor0458.xml,10,3,3,תלתיתה,arc,0,,,,,
10,10,zoor0458.xml,11,4,4,דשבועה,arc,0,,,,,
11,11,zoor0458.xml,12,4,4,שנת,arc,0,,,,,
12,12,zoor0458.xml,13,4,4,תלת,arc,0,,,,,
13,13,zoor0458.xml,14,4,4,מא,arc,0,,,,,
14,14,zoor0458.xml,15,5,5,וחמשין,arc,0,,,,,
15,15,zoor0458.xml,16,5,5,ותלת,arc,0,,,,,
16,16,zoor0458.xml,17,5,5,שנין,arc,0,,,,,
17,17,zoor0458.xml,18,6,6,לחרבן,arc,0,,,,,
18,18,zoor0458.xml,19,6,6,בית,arc,0,,,,,
19,19,zoor0458.xml,20,6,6,מקדשה,arc,0,,,,,
20,20,zoor0458.xml,21,7,7,יתניח,arc,0,,,,,
21,21,zoor0458.xml,22,7,7,בשלום,arc,0,,,,,
22,22,zoor0458.xml,23,7,7,על,arc,0,,,,,
23,23,zoor0458.xml,24,7,7,מסכבה,arc,0,,,,,
