,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,mtsc0001.xml,1,1,1,יהוסף,he,0,,,,,
1,1,mtsc0001.xml,2,1,1,בן,he,0,,,,,
2,2,mtsc0001.xml,3,1,1,דניאל,he,0,,,,,
