,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0065.xml,1,1,1,קרב,arc,0,,,,,
1,1,idum0065.xml,2,1,1,שעד/רו,arc,0,,,,,
2,2,idum0065.xml,3,1,1,שמתו,arc,0,,,,,
3,3,idum0065.xml,4,2,2,מן,arc,0,,,,,
4,4,idum0065.xml,5,2,2,בני,arc,0,,,,,
5,5,idum0065.xml,6,2,2,גורו,arc,0,,,,,
6,6,idum0065.xml,7,2,2,משת,arc,0,,,,,
7,7,idum0065.xml,8,2,2,לן,arc,0,,,,,
8,8,idum0065.xml,9,3,3,4,arc,0,,,,,
9,9,idum0065.xml,10,3,3,ב,arc,0,,,,,
10,10,idum0065.xml,11,3,3,8,arc,0,,,,,
11,11,idum0065.xml,12,3,3,לאלול,arc,0,,,,,
12,12,idum0065.xml,13,4,4,שנת,arc,0,,,,,
13,13,idum0065.xml,14,4,4,6,arc,0,,,,,
