,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0218.xml,1,1,1,קוסמלך,arc,0,,,,,
1,1,idum0218.xml,2,1,1,מן,arc,0,,,,,
2,2,idum0218.xml,3,1,1,בני,arc,0,,,,,
3,3,idum0218.xml,4,2,2,מן,arc,0,,,,,
4,4,idum0218.xml,5,2,2,עבור,arc,0,,,,,
5,5,idum0218.xml,6,3,3,שס,arc,0,,,,,
6,6,idum0218.xml,7,3,3,4,arc,0,,,,,
7,7,idum0218.xml,8,3,3,ק,arc,0,,,,,
8,8,idum0218.xml,9,3,3,2,arc,0,,,,,
9,9,idum0218.xml,10,4,4,ב,arc,0,,,,,
10,10,idum0218.xml,11,4,4,3,arc,0,,,,,
11,11,idum0218.xml,12,4,4,ל,arc,0,,,,,
