,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0093.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0093.xml,2,1,1,24,arc,0,,,,,
2,2,idum0093.xml,3,1,1,לא,arc,0,,,,,
3,3,idum0093.xml,4,1,1,י,arc,0,,,,,
4,4,idum0093.xml,4,1,1,ד,arc,0,,,,,
5,5,idum0093.xml,5,1,1,ר,arc,0,,,,,
6,6,idum0093.xml,6,2,2,זבידולבני,arc,0,,,,,
7,7,idum0093.xml,7,2,2,גורו,arc,0,,,,,
8,8,idum0093.xml,8,3,3,שס,arc,0,,,,,
9,9,idum0093.xml,9,3,3,1,arc,0,,,,,
10,10,idum0093.xml,10,3,3,ק,arc,0,,,,,
11,11,idum0093.xml,11,3,3,3,arc,0,,,,,
12,12,idum0093.xml,12,3,3,על,arc,0,,,,,
13,13,idum0093.xml,13,3,3,יד,arc,0,,,,,
14,14,idum0093.xml,14,3,3,רעימרן,arc,0,,,,,
15,15,idum0093.xml,15,4,4,קוסעדר,arc,0,,,,,
16,16,idum0093.xml,16,4,4,בשושם,arc,0,,,,,
