,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0385.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0385.xml,2,1,1,16,arc,0,,,,,
2,2,idum0385.xml,3,1,1,לתמוז,arc,0,,,,,
3,3,idum0385.xml,4,1,1,אבנשו,arc,0,,,,,
4,4,idum0385.xml,5,2,2,לשעדאל,arc,0,,,,,
5,5,idum0385.xml,6,2,2,חכ,arc,0,,,,,
6,6,idum0385.xml,7,2,2,3,arc,0,,,,,
7,7,idum0385.xml,8,2,2,ס,arc,0,,,,,
8,8,idum0385.xml,9,2,2,2,arc,0,,,,,
9,9,idum0385.xml,10,2,2,ק,arc,0,,,,,
10,10,idum0385.xml,11,2,2,3,arc,0,,,,,
11,11,idum0385.xml,12,3,3,עליד,arc,0,,,,,
12,12,idum0385.xml,13,3,3,זבדי,arc,0,,,,,
