,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0077.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0077.xml,2,1,1,+,grc,0,,,,,
2,2,zoor0077.xml,3,1,1,+,grc,0,,,,,
3,3,zoor0077.xml,4,2,2,μνημεῖον,grc,0,,,,,
4,4,zoor0077.xml,5,3,3,οὐρέου,grc,0,,,,,
5,5,zoor0077.xml,6,3,3,σίλα,grc,0,,,,,
6,6,zoor0077.xml,7,3,3,ἀπο,grc,0,,,,,
7,7,zoor0077.xml,8,4,4,θανόντος,grc,0,,,,,
8,8,zoor0077.xml,9,4,4,ἐτῶν,grc,0,,,,,
9,9,zoor0077.xml,10,5,5,ἑξήκοντα,grc,0,,,,,
10,10,zoor0077.xml,11,5,5,πέντε,grc,0,,,,,
11,11,zoor0077.xml,12,6,6,ἔτους,grc,0,,,,,
12,12,zoor0077.xml,13,6,6,σϟʹ,grc,0,,,,,
13,13,zoor0077.xml,14,6,6,μη,grc,0,,,,,
14,14,zoor0077.xml,15,7,7,νὸς,grc,0,,,,,
15,15,zoor0077.xml,16,7,7,ἀπελλαίου,grc,0,,,,,
16,16,zoor0077.xml,17,7,7,ζʹ,grc,0,,,,,
17,17,zoor0077.xml,18,8,8,θάρσει,grc,0,,,,,
18,18,zoor0077.xml,19,8,8,οὐδείς,grc,0,,,,,
19,19,zoor0077.xml,20,8,8,ἀθά,grc,0,,,,,
20,20,zoor0077.xml,21,9,9,νατος,grc,0,,,,,
