,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,tibr0002.xml,1,2,2,πρόκλος,grc,0,,,,,
1,1,tibr0002.xml,2,3,3,κρίσπου,grc,0,,,,,
2,2,tibr0002.xml,3,5,5,ἔκτισεν,grc,0,,,,,
