,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,bshe0103.xml,1,2,2,ἀγαθὴ,grc,0,,,,,
1,1,bshe0103.xml,2,2,2,τύχῃ,grc,0,,,,,
2,2,bshe0103.xml,3,3,3,ὁ,grc,0,,,,,
3,3,bshe0103.xml,4,3,3,δεῖνα,grc,0,,,,,
4,4,bshe0103.xml,5,4,4,φαινἠσιος,grc,0,,,,,
5,5,bshe0103.xml,6,5,5,λαξόσ,grc,0,,,,,
6,6,bshe0103.xml,7,6,6,ὑπέρ,grc,0,,,,,
7,7,bshe0103.xml,8,6,7,σωτηρίας,grc,0,,,,,
8,8,bshe0103.xml,9,7,7,τῶν,grc,0,,,,,
9,9,bshe0103.xml,10,8,8,κυρίων,grc,0,,,,,
10,10,bshe0103.xml,11,9,10,αὐτοκρατόρων,grc,0,,,,,
11,11,bshe0103.xml,12,10,11,θεῷ,grc,0,,,,,
12,12,bshe0103.xml,13,11,12,ἀζείζῷ,grc,0,,,,,
13,13,bshe0103.xml,14,12,12,τὸ,grc,0,,,,,
14,14,bshe0103.xml,15,12,13,ζώδιον,grc,0,,,,,
15,15,bshe0103.xml,16,13,13,σύ,grc,0,,,,,
16,16,bshe0103.xml,17,14,14,ν,grc,0,,,,,
17,17,bshe0103.xml,18,14,14,βάσει,grc,0,,,,,
18,18,bshe0103.xml,19,15,15,εὐσεβῶν,grc,0,,,,,
19,19,bshe0103.xml,20,16,16,ἀνέθ,grc,0,,,,,
20,20,bshe0103.xml,21,17,17,ηκεν,grc,0,,,,,
