,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,farj0002.xml,1,1,2,ἱου,grc,0,,,,,
1,1,farj0002.xml,2,2,2,λία,grc,0,,,,,
2,2,farj0002.xml,3,2,2,καὶ,grc,0,,,,,
3,3,farj0002.xml,4,3,3,κύριλλα,grc,0,,,,,
4,4,farj0002.xml,5,4,5,θυγατ,grc,0,,,,,
5,5,farj0002.xml,6,5,5,έρες,grc,0,,,,,
