,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0463.xml,1,1,1,עלקוס,arc,0,,,,,
1,1,idum0463.xml,2,1,1,בר,arc,0,,,,,
2,2,idum0463.xml,3,1,1,עבידו,arc,0,,,,,
3,3,idum0463.xml,4,2,2,חס,arc,0,,,,,
4,4,idum0463.xml,5,2,2,ק,arc,0,,,,,
5,5,idum0463.xml,6,3,3,מן,arc,0,,,,,
6,6,idum0463.xml,7,3,3,נסח,arc,0,,,,,
7,7,idum0463.xml,8,3,3,צחרו,arc,0,,,,,
8,8,idum0463.xml,9,4,4,עליד,arc,0,,,,,
9,9,idum0463.xml,10,4,4,זבדי,arc,0,,,,,
