,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0342.xml,1,2,2,ἐτῶν,grc,0,,,,,
1,1,zoor0342.xml,2,2,2,ει,grc,0,,,,,
2,2,zoor0342.xml,3,3,3,μηνὸς,grc,0,,,,,
3,3,zoor0342.xml,4,3,3,δαισίου,grc,0,,,,,
4,4,zoor0342.xml,5,3,3,ιγ,grc,0,,,,,
5,5,zoor0342.xml,6,4,4,ἐν,grc,0,,,,,
6,6,zoor0342.xml,7,4,4,ἔτει,grc,0,,,,,
7,7,zoor0342.xml,8,4,4,τξε,grc,0,,,,,
8,8,zoor0342.xml,9,4,4,ἐν,grc,0,,,,,
9,9,zoor0342.xml,10,4,4,ἡμέρᾳ,grc,0,,,,,
10,10,zoor0342.xml,11,4,4,γ,grc,0,,,,,
11,11,zoor0342.xml,12,5,5,θάρσει,grc,0,,,,,
12,12,zoor0342.xml,13,5,5,οὐδείς,grc,0,,,,,
13,13,zoor0342.xml,14,5,6,ἀθάνατος,grc,0,,,,,
