,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0347.xml,1,1,1,ἐνθάδε,grc,0,,,,,
1,1,zoor0347.xml,2,1,1,κῖτε,grc,0,,,,,
2,2,zoor0347.xml,3,2,2,θεόδωρος,grc,0,,,,,
3,3,zoor0347.xml,4,2,3,γεωργίου,grc,0,,,,,
4,4,zoor0347.xml,5,3,3,ζήσας,grc,0,,,,,
5,5,zoor0347.xml,6,3,4,ἠμέρας,grc,0,,,,,
6,6,zoor0347.xml,7,4,4,πέν,grc,0,,,,,
7,7,zoor0347.xml,8,4,4,τε,grc,0,,,,,
8,8,zoor0347.xml,9,4,4,ἐν,grc,0,,,,,
9,9,zoor0347.xml,10,4,4,μηνὶ,grc,0,,,,,
10,10,zoor0347.xml,11,4,4,ξαθικοῦ,grc,0,,,,,
11,11,zoor0347.xml,12,4,4,τοῦ,grc,0,,,,,
12,12,zoor0347.xml,13,4,4,ἔτους,grc,0,,,,,
13,13,zoor0347.xml,14,4,4,υοθʹ,grc,0,,,,,
