,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0152.xml,1,1,1,εὐλογητὸς,grc,0,,,,,
1,1,zoor0152.xml,2,1,1,κύριο,grc,0,,,,,
2,2,zoor0152.xml,3,1,1,ς,grc,0,,,,,
3,3,zoor0152.xml,4,1,1,ἀμην,grc,0,,,,,
4,4,zoor0152.xml,5,2,2,μνημεῖον,grc,0,,,,,
5,5,zoor0152.xml,6,2,2,ἀλεξάνδρου,grc,0,,,,,
6,6,zoor0152.xml,7,3,3,ἀβδομάνχου,grc,0,,,,,
7,7,zoor0152.xml,8,3,3,παυ,grc,0,,,,,
8,8,zoor0152.xml,9,4,4,σαμένου,grc,0,,,,,
9,9,zoor0152.xml,10,4,4,τοῦ,grc,0,,,,,
10,10,zoor0152.xml,11,4,4,βίου,grc,0,,,,,
11,11,zoor0152.xml,12,5,5,μετὰ,grc,0,,,,,
12,12,zoor0152.xml,13,5,5,καλοῦ,grc,0,,,,,
13,13,zoor0152.xml,14,5,5,ὀνό,grc,0,,,,,
14,14,zoor0152.xml,15,6,6,ματος,grc,0,,,,,
15,15,zoor0152.xml,16,6,6,καὶ,grc,0,,,,,
16,16,zoor0152.xml,17,6,6,καλῆς,grc,0,,,,,
17,17,zoor0152.xml,18,6,6,πίσ,grc,0,,,,,
18,18,zoor0152.xml,19,7,7,τεως,grc,0,,,,,
19,19,zoor0152.xml,20,7,7,ἐτῶν,grc,0,,,,,
20,20,zoor0152.xml,21,7,7,τριάκον,grc,0,,,,,
21,21,zoor0152.xml,22,8,8,τα,grc,0,,,,,
22,22,zoor0152.xml,23,8,8,τοῦ,grc,0,,,,,
23,23,zoor0152.xml,24,8,8,ἔτους,grc,0,,,,,
24,24,zoor0152.xml,25,8,8,τριακοσιοστοῦ,grc,0,,,,,
25,25,zoor0152.xml,26,8,8,τρια,grc,0,,,,,
26,26,zoor0152.xml,27,9,9,κοστοῦ,grc,0,,,,,
27,27,zoor0152.xml,28,9,9,πρώτου,grc,0,,,,,
28,28,zoor0152.xml,29,10,10,μηνὶ,grc,0,,,,,
29,29,zoor0152.xml,30,10,10,αὐδοναί,grc,0,,,,,
30,30,zoor0152.xml,31,11,11,ου,grc,0,,,,,
31,31,zoor0152.xml,32,11,11,δεκάτῃ,grc,0,,,,,
32,32,zoor0152.xml,33,11,11,πρώτῃ,grc,0,,,,,
