,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,jeri0017.xml,1,1,1,יהועזר,arc,0,,,,,
1,1,jeri0017.xml,2,1,1,אזביא,arc,0,,,,,
2,2,jeri0017.xml,3,1,1,קנמומא,arc,0,,,,,
3,3,jeri0017.xml,4,2,2,אזביא,arc,0,,,,,
4,4,jeri0017.xml,5,3,3,אזביא,arc,0,,,,,
5,5,jeri0017.xml,6,4,4,אזביא,arc,0,,,,,
