,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,hamm0013.xml,1,1,1,ὁ,grc,0,,,,,
1,1,hamm0013.xml,2,1,1,θεὸς,grc,0,,,,,
2,2,hamm0013.xml,3,1,1,ὁ,grc,0,,,,,
3,3,hamm0013.xml,4,1,1,ὅλων,grc,0,,,,,
4,4,hamm0013.xml,5,1,1,δημιουργὸς,grc,0,,,,,
5,5,hamm0013.xml,6,2,2,βοήθησον,grc,0,,,,,
6,6,hamm0013.xml,7,2,2,ἀμελιανᾦ,grc,0,,,,,
7,7,hamm0013.xml,8,3,3,καὶ,grc,0,,,,,
8,8,hamm0013.xml,9,3,3,ἀλυπίᾦ,grc,0,,,,,
9,9,hamm0013.xml,10,3,3,καὶ,grc,0,,,,,
10,10,hamm0013.xml,11,3,3,ῥηγίνᾦ,grc,0,,,,,
11,11,hamm0013.xml,12,4,4,τέκνοις,grc,0,,,,,
12,12,hamm0013.xml,13,4,4,αὐτοῦ,grc,0,,,,,
13,13,hamm0013.xml,14,4,4,τοῖς,grc,0,,,,,
14,14,hamm0013.xml,15,4,4,κόμησι,grc,0,,,,,
15,15,hamm0013.xml,16,5,5,καὶ,grc,0,,,,,
16,16,hamm0013.xml,17,5,5,ἡμῖν,grc,0,,,,,
17,17,hamm0013.xml,18,5,5,πᾶσι,grc,0,,,,,
18,18,hamm0013.xml,19,5,5,τοῖς,grc,0,,,,,
19,19,hamm0013.xml,20,5,5,φιλοῦσι,grc,0,,,,,
20,20,hamm0013.xml,21,6,6,αὐτούς,grc,0,,,,,
21,21,hamm0013.xml,22,6,6,ἀμήν,grc,0,,,,,
