,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0028.xml,1,2,2,μνημεῖον,grc,0,,,,,
1,1,zoor0028.xml,2,2,2,ὀνενάθης,grc,0,,,,,
2,2,zoor0028.xml,3,3,3,μεγεθίου,grc,0,,,,,
3,3,zoor0028.xml,4,3,4,παυσαμένης,grc,0,,,,,
4,4,zoor0028.xml,5,4,4,ἐτῶν,grc,0,,,,,
5,5,zoor0028.xml,6,4,4,κζʹ,grc,0,,,,,
6,6,zoor0028.xml,7,5,5,ἔτους,grc,0,,,,,
7,7,zoor0028.xml,8,5,5,σξεʹ,grc,0,,,,,
8,8,zoor0028.xml,9,5,5,ἐν,grc,0,,,,,
9,9,zoor0028.xml,10,5,6,μηνὶ,grc,0,,,,,
10,10,zoor0028.xml,11,6,6,λῴου,grc,0,,,,,
11,11,zoor0028.xml,12,6,6,εʹ,grc,0,,,,,
12,12,zoor0028.xml,13,6,6,θάρσει,grc,0,,,,,
13,13,zoor0028.xml,14,7,7,οὐδείς,grc,0,,,,,
14,14,zoor0028.xml,15,7,7,ἀθάνατος,grc,0,,,,,
15,15,zoor0028.xml,16,8,8,ἡμέρᾳ,grc,0,,,,,
16,16,zoor0028.xml,17,8,8,ἀφροδίτης,grc,0,,,,,
17,17,zoor0028.xml,18,9,9,ὁ,grc,0,,,,,
18,18,zoor0028.xml,19,9,9,θεὸ,grc,0,,,,,
19,19,zoor0028.xml,20,9,9,ς,grc,0,,,,,
20,20,zoor0028.xml,21,9,9,και,grc,0,,,,,
21,21,zoor0028.xml,22,9,9,ὁ,grc,0,,,,,
22,22,zoor0028.xml,23,9,9,χριστὸ,grc,0,,,,,
23,23,zoor0028.xml,24,9,9,ς,grc,0,,,,,
24,24,zoor0028.xml,25,9,9,αὐτοῦ,grc,0,,,,,
25,25,zoor0028.xml,26,10,10,σὲ,grc,0,,,,,
26,26,zoor0028.xml,27,10,10,ἀναπαύσωσιν,grc,0,,,,,
27,27,zoor0028.xml,28,10,10,ϟθʹ,grc,0,,,,,
