,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0122.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0122.xml,2,1,1,8,arc,0,,,,,
2,2,idum0122.xml,3,1,1,לתמוז,arc,0,,,,,
3,3,idum0122.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0122.xml,5,1,1,10,arc,0,,,,,
5,5,idum0122.xml,6,2,2,שכוי,arc,0,,,,,
6,6,idum0122.xml,7,2,2,לחזהאל,arc,0,,,,,
7,7,idum0122.xml,8,2,2,מן,arc,0,,,,,
8,8,idum0122.xml,9,2,2,בני,arc,0,,,,,
9,9,idum0122.xml,10,3,3,קוצי,arc,0,,,,,
10,10,idum0122.xml,11,3,3,שס,arc,0,,,,,
11,11,idum0122.xml,12,3,3,2,arc,0,,,,,
12,12,idum0122.xml,13,3,3,ק,arc,0,,,,,
13,13,idum0122.xml,14,3,3,3,arc,0,,,,,
